id_chemical,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2,venus-doubletime,F-Cherry,F-Sapphire,F-Venus,HitRatio-Cherry,HitRatio-Sapphire,HitRatio-Venus,MIY-Cherry,MIY-Sapphire,MIY-Venus,DT-Cherry,DT-Sapphire,DT-Venus,Label
20070_66b9feea-d69e-4714-a189-347ccaba6e31, 2240.00000, 52427.00000, 0.00000, 1.70042, 3834.00000, 69796.00000, 0.68102, 2.51583, 4988.00000, 48856.00000, 0.00000, 2.39034, -0.00336, -0.00297, -0.00678, 0.89790, 0.93152, 0.88028, 0.00000, 0.00041, 0.00000, 0.93638, 0.99756, 0.99262,Inactive
20092_1f9de97a-456b-4686-8705-785826000467, 2237.00000, 58052.00000, 0.00000, 1.89563, 3884.00000, 73606.00000, 0.64156, 2.64180, 5043.00000, 56840.00000, 0.00000, 2.40149, -0.00342, -0.00226, -0.00568, 0.99859, 0.98462, 1.03939, 0.00000, -0.03905, 0.00000, 1.04388, 1.04751, 0.99725,Inactive
20102_0fa9beb7-bf8b-49f2-9532-05da82152046, 2322.00000, 55888.00000, 0.00000, 1.82555, 3864.00000, 71517.00000, 0.80036, 2.46720, 5008.00000, 50494.00000, 0.00000, 2.38418, -0.00190, -0.00254, -0.00638, 0.95835, 0.95540, 0.91275, 0.00000, 0.11975, 0.00000, 1.00529, 0.97828, 0.99006,Inactive
20109_7cdc7a42-eefb-4c23-99ad-a6c7d827af86, 2088.00000, 53087.00000, 0.00000, 1.71321, 3756.00000, 68007.00000, 0.00000, 2.80863, 4960.00000, 51126.00000, 0.00000, 2.41940, -0.00608, -0.00407, -0.00734, 0.91242, 0.90736, 0.92640, 0.00000, -0.68061, 0.00000, 0.94342, 1.11366, 1.00469,Inactive
20110_90eb6f19-ee76-41e9-9f63-af3eb15f7c63, 2525.00000, 32395.00000, 0.00000, 2.36491, 4052.00000, 50499.00000, 0.00000, 6.86960, 5209.00000, 47466.00000, 0.00000, 3.95214, 0.00174, 0.00011, -0.00235, 0.53440, 0.65593, 0.84796, 0.00000, -0.68061, 0.00000, 1.30230, 2.72388, 1.64118,Inactive
20116_6deb617f-688b-4b57-b522-46a6b53fed68, 2452.00000, 62522.00000, 0.00000, 1.68807, 4240.00000, 77784.00000, 0.66984, 2.55989, 5316.00000, 55027.00000, 0.00000, 2.38539, 0.00043, 0.00277, -0.00020, 1.07471, 1.03860, 0.99753, 0.00000, -0.01077, 0.00000, 0.92958, 1.01503, 0.99057,Inactive
20125_38771ec9-f39e-4ee1-82fc-864abe377d78, 2833.00000, 56414.00000, 0.00000, 1.94134, 4218.00000, 72424.00000, 0.71510, 2.54327, 5321.00000, 51409.00000, 0.00000, 2.38320, 0.00725, 0.00246, -0.00010, 0.95862, 0.96321, 0.92483, 0.00000, 0.03449, 0.00000, 1.06905, 1.00844, 0.98966,Inactive
20126_62900e48-b77e-4832-84b2-caedcc420d30, 2582.00000, 57996.00000, 0.00000, 1.71961, 4086.00000, 76715.00000, 0.70378, 2.51112, 5406.00000, 53187.00000, 0.00000, 2.41317, 0.00276, 0.00059, 0.00161, 0.99141, 1.02567, 0.95880, 0.00000, 0.02317, 0.00000, 0.94695, 0.99569, 1.00210,Inactive
20133_04bec4e0-56ee-414c-8701-2eaab06408c4, 2257.00000, 53119.00000, 0.00000, 1.82479, 3996.00000, 70093.00000, 0.71252, 2.53744, 5153.00000, 51346.00000, 0.00000, 2.43589, -0.00306, -0.00068, -0.00347, 0.90997, 0.93343, 0.92694, 0.00000, 0.03191, 0.00000, 1.00487, 1.00613, 1.01154,Inactive
20144_0527c7c0-0acc-4240-87db-ea68bb323cea, 2472.00000, 55227.00000, 0.00000, 1.90453, 3960.00000, 72076.00000, 0.73319, 2.50145, 5256.00000, 51419.00000, 0.00000, 2.41219, 0.00079, -0.00119, -0.00140, 0.94384, 0.96194, 0.92634, 0.00000, 0.05258, 0.00000, 1.04878, 0.99186, 1.00169,Inactive
20187_87b65ed5-a5df-4c03-b923-e77e661f024b, 2346.00000, 54698.00000, 0.00000, 1.86325, 3936.00000, 69633.00000, 0.74106, 2.54598, 4959.00000, 51899.00000, 0.00000, 2.38813, -0.00147, -0.00153, -0.00736, 0.93663, 0.92778, 0.94193, 0.00000, 0.06045, 0.00000, 1.02605, 1.00951, 0.99170,Inactive
20188_7a31b0aa-cce1-4c64-a88b-ae890a84ccb3, 2296.00000, 57584.00000, 0.00000, 1.76090, 3923.00000, 70394.00000, 0.76228, 2.53134, 5176.00000, 52854.00000, 0.00000, 2.42937, -0.00236, -0.00171, -0.00301, 0.98916, 0.93871, 0.95674, 0.00000, 0.08167, 0.00000, 0.96969, 1.00371, 1.00883,Inactive
20192_05552aad-da6b-4eb2-8cbd-b296caef261d, 2147.00000, 55361.00000, 0.00000, 1.84783, 3804.00000, 70753.50000, 0.73367, 2.60115, 4807.00000, 52579.00000, 0.00000, 2.38899, -0.00503, -0.00339, -0.01041, 0.95205, 0.94547, 0.95862, 0.00000, 0.05306, 0.00000, 1.01756, 1.03139, 0.99206,Inactive
20196_4c4d3cce-0e01-40f4-b582-5363166c23f0, 2263.00000, 55838.00000, 0.00000, 1.76345, 4044.00000, 72558.00000, 0.73147, 2.48292, 5392.00000, 50690.00000, 0.00000, 2.38068, -0.00295, 0.00000, 0.00132, 0.95851, 0.96756, 0.90898, 0.00000, 0.05086, 0.00000, 0.97109, 0.98451, 0.98861,Inactive
20208_feb35f33-a994-4903-a5a0-394b0e7bdafe, 2207.00000, 56846.50000, 0.00000, 1.82157, 3847.00000, 69311.00000, 0.74692, 2.51766, 4972.00000, 51742.00000, 0.00000, 2.39673, -0.00395, -0.00278, -0.00710, 0.97756, 0.92449, 0.93852, 0.00000, 0.06631, 0.00000, 1.00309, 0.99828, 0.99527,Inactive
20211_b5b10583-6d79-4ca5-bb66-1dc7a7da63d8, 1950.00000, 53857.00000, 0.00000, 1.74883, 3819.00000, 68844.50000, 0.70824, 2.53960, 4993.00000, 52553.50000, 0.00000, 2.40683, -0.00855, -0.00318, -0.00668, 0.92867, 0.91830, 0.95438, 0.00000, 0.02763, 0.00000, 0.96304, 1.00698, 0.99947,Inactive
20212_9d0fa564-1141-4e29-976e-4ce0ab18a738, 1929.00000, 60646.00000, 0.00000, 1.75206, 3716.00000, 72471.00000, 0.59550, 2.52573, 4780.00000, 57625.00000, 0.00000, 2.36700, -0.00893, -0.00463, -0.01096, 1.05051, 0.97096, 1.06042, 0.00000, -0.08511, 0.00000, 0.96482, 1.00148, 0.98293,Inactive
20215_9d439cd1-717c-4adb-aab7-92e0310ad053, 2391.00000, 60508.00000, 0.00000, 1.73876, 4096.00000, 79864.00000, 0.60479, 2.58786, 5313.00000, 55068.50000, 0.00000, 2.36309, -0.00066, 0.00073, -0.00026, 1.03977, 1.07000, 0.99842, 0.00000, -0.07582, 0.00000, 0.95749, 1.02612, 0.98130,Inactive
20226_1cf32a29-6b49-45c7-923d-bd64ed626d91, 2290.00000, 54742.00000, 0.00000, 1.89308, 3782.00000, 68501.00000, 0.69910, 2.52483, 4904.00000, 51869.00000, 0.00000, 2.34370, -0.00247, -0.00370, -0.00847, 0.93842, 0.91397, 0.94243, 0.00000, 0.01849, 0.00000, 1.04247, 1.00113, 0.97325,Inactive
20239_b6d78d34-d673-4cdc-a91f-65a5181b1434, 2314.00000, 53943.00000, 0.00000, 1.76741, 3841.00000, 71864.00000, 0.73722, 2.49624, 4864.00000, 51476.50000, 0.00000, 2.32395, -0.00204, -0.00287, -0.00927, 0.92369, 0.96063, 0.93536, 0.00000, 0.05661, 0.00000, 0.97327, 0.98979, 0.96505,Inactive
20241_186e5969-8811-4cf3-9553-e343277858cf, 2321.00000, 50380.00000, 0.00000, 1.84218, 3877.00000, 70220.00000, 0.60154, 2.53752, 5092.00000, 47286.00000, 0.00000, 2.38027, -0.00191, -0.00236, -0.00470, 0.85982, 0.93690, 0.84669, 0.00000, -0.07907, 0.00000, 1.01444, 1.00616, 0.98844,Inactive
20242_7ab1a46e-3bfc-431d-8971-993acd162414, 2580.00000, 53560.00000, 0.00000, 1.94588, 3862.00000, 68149.00000, 0.72522, 2.54298, 4996.00000, 50080.00000, 0.00000, 2.38954, 0.00272, -0.00257, -0.00662, 0.91208, 0.90787, 0.90468, 0.00000, 0.04461, 0.00000, 1.07155, 1.00832, 0.99229,Inactive
20243_b17d0845-5294-47d0-b59e-050e2eb9f7b4, 2655.00000, 53183.00000, 0.00000, 1.94523, 4112.00000, 66080.00000, 0.53001, 2.87813, 5244.00000, 48012.00000, 0.00000, 2.45906, 0.00406, 0.00096, -0.00165, 0.90400, 0.87512, 0.85821, 0.00000, -0.15060, 0.00000, 1.07119, 1.14121, 1.02116,Inactive
20247_a9aca08a-df01-4821-8b53-21fea6ff7e8b, 2661.00000, 62555.00000, 0.00000, 1.83864, 4067.00000, 81533.00000, 0.62585, 2.45164, 5512.00000, 56528.00000, 0.00000, 2.35482, 0.00417, 0.00032, 0.00373, 1.07156, 1.09398, 1.02372, 0.00000, -0.05476, 0.00000, 1.01249, 0.97211, 0.97787,Inactive
20267_15d976b6-172a-4594-8f89-49f2758bf06f, 2074.00000, 56049.00000, 0.00000, 1.78220, 3852.00000, 70705.00000, 0.70257, 2.49478, 5088.00000, 52112.00000, 0.00000, 2.36610, -0.00633, -0.00271, -0.00478, 0.96567, 0.94410, 0.94361, 0.00000, 0.02196, 0.00000, 0.98141, 0.98921, 0.98255,Inactive
20273_07217c3c-6ebf-4ee4-9cc5-c5570c4a468d, 2513.00000, 56683.50000, 0.00000, 1.89357, 3890.00000, 71228.00000, 0.71050, 2.50169, 5057.00000, 52650.50000, 0.00000, 2.35971, 0.00152, -0.00217, -0.00540, 0.96916, 0.95095, 0.95504, 0.00000, 0.02989, 0.00000, 1.04274, 0.99195, 0.97990,Inactive
20284_4cf8fd28-08f5-4f64-9d04-46411ad75cf2, 2216.00000, 56283.00000, 0.00000, 1.84541, 3759.00000, 69378.00000, 0.61011, 2.65150, 4621.00000, 52052.00000, 0.00000, 2.37622, -0.00379, -0.00402, -0.01415, 0.96731, 0.92668, 0.95178, 0.00000, -0.07050, 0.00000, 1.01622, 1.05135, 0.98676,Inactive
20289_4bd2f29a-9ace-4269-a0fe-c4dba5fdbf4d, 2330.00000, 54024.50000, 0.00000, 1.88060, 3915.00000, 70932.00000, 0.68816, 2.56098, 4960.00000, 50496.00000, 0.00000, 2.38032, -0.00175, -0.00182, -0.00734, 0.92487, 0.94642, 0.91375, 0.00000, 0.00755, 0.00000, 1.03560, 1.01546, 0.98846,Inactive
20300_f651efad-dd3d-4805-b359-208289876e10, 2030.00000, 56159.00000, 0.00000, 1.76407, 3756.00000, 68807.00000, 0.76760, 2.48914, 4940.00000, 51485.00000, 0.00000, 2.38156, -0.00712, -0.00407, -0.00775, 0.96842, 0.91866, 0.93400, 0.00000, 0.08699, 0.00000, 0.97143, 0.98697, 0.98897,Inactive
20306_96da7a44-93be-4e3d-97d8-5108fb71ae0e, 2705.00000, 53042.00000, 0.00000, 1.95309, 3956.00000, 74039.50000, 0.74111, 2.46429, 5351.00000, 49741.00000, 0.00000, 2.41349, 0.00496, -0.00124, 0.00050, 0.90058, 0.98973, 0.89076, 0.00000, 0.06050, 0.00000, 1.07552, 0.97712, 1.00223,Inactive
20319_382d5e1f-69f0-4102-95be-0ffbc6c37eeb, 2228.00000, 54270.00000, 0.00000, 1.69333, 4055.00000, 73749.50000, 0.55169, 2.55750, 5432.00000, 50901.50000, 0.00000, 2.44476, -0.00358, 0.00016, 0.00213, 0.93108, 0.98423, 0.91242, 0.00000, -0.12892, 0.00000, 0.93248, 1.01408, 1.01522,Inactive
20326_cb86199d-97f8-4a96-9da9-5bd30a495361, 2479.00000, 63810.00000, 0.00000, 1.79893, 3934.00000, 79912.00000, 0.62785, 2.45707, 5328.00000, 55531.50000, 0.00000, 2.37549, 0.00091, -0.00155, 0.00004, 1.09727, 1.07297, 1.00741, 0.00000, -0.05276, 0.00000, 0.99063, 0.97426, 0.98645,Inactive
20327_07a8d9d3-5fee-4ff4-8a39-30972ac02272, 2162.00000, 58062.00000, 0.00000, 1.69835, 3665.00000, 71856.50000, 0.64458, 2.47279, 4865.00000, 53743.00000, 0.00000, 2.37765, -0.00476, -0.00535, -0.00925, 1.00011, 0.96301, 0.98082, 0.00000, -0.03603, 0.00000, 0.93524, 0.98049, 0.98735,Inactive
20336_60f0ce83-38b0-4c23-bd18-4930d6c691d6, 2669.00000, 56656.00000, 0.83574, 1.68768, 3990.00000, 73563.00000, 0.77700, 2.47941, 5165.00000, 51347.00000, 0.00000, 2.41877, 0.00431, -0.00076, -0.00323, 0.96588, 0.98252, 0.92672, 0.83574, 0.09639, 0.00000, 0.92936, 0.98312, 1.00443,Inactive
20346_e7655398-4ee7-479e-a9c6-1a3c7e1524e8, 2492.00000, 56191.50000, 0.00000, 1.88027, 4015.00000, 72512.00000, 0.69460, 2.53404, 5347.00000, 52458.50000, 0.00000, 2.39628, 0.00115, -0.00041, 0.00042, 0.96074, 0.96732, 0.94537, 0.00000, 0.01399, 0.00000, 1.03542, 1.00478, 0.99509,Inactive
20348_72f5b715-334b-4298-8fc4-4d7c2715779c, 2744.00000, 51419.00000, 0.00000, 1.98282, 3928.00000, 71198.00000, 0.00000, 2.78087, 5185.00000, 48288.00000, 0.00000, 2.36970, 0.00565, -0.00164, -0.00283, 0.87084, 0.94999, 0.86493, 0.00000, -0.68061, 0.00000, 1.09189, 1.10265, 0.98405,Inactive
20350_bc87d2fc-dc2c-4f6f-9901-82b45f72bd44, 2352.00000, 56453.00000, 1.09593, 1.33960, 3888.00000, 69758.00000, 0.78958, 2.49908, 4932.00000, 51226.00000, 0.00000, 2.36444, -0.00136, -0.00220, -0.00791, 0.96792, 0.93022, 0.92896, 1.09593, 0.10897, 0.00000, 0.73769, 0.99092, 0.98187,Inactive
20379_a956c09b-b2cc-4617-90ff-552f1d827679, 2567.00000, 57679.00000, 0.00000, 1.85012, 4046.00000, 77433.50000, 0.65239, 2.48936, 5375.00000, 53872.50000, 0.00000, 2.39321, 0.00249, 0.00003, 0.00098, 0.98601, 1.03639, 0.97318, 0.00000, -0.02822, 0.00000, 1.01882, 0.98706, 0.99381,Inactive
20394_9241848b-f749-4eaa-9c40-881f1c266c90, 2604.00000, 51243.00000, 0.00000, 1.89466, 3941.00000, 72266.00000, 0.65452, 2.49577, 5097.00000, 47344.00000, 0.00000, 2.36198, 0.00315, -0.00145, -0.00460, 0.87020, 0.96489, 0.84775, 0.00000, -0.02609, 0.00000, 1.04334, 0.98960, 0.98084,Inactive
20402_264e0c97-eb52-432c-9337-48c7058b97e2, 2434.00000, 54761.00000, 0.00000, 1.88070, 3940.00000, 72801.00000, 0.79095, 2.47197, 5082.00000, 53356.00000, 0.00000, 2.38449, 0.00011, -0.00147, -0.00490, 0.93618, 0.97246, 0.96870, 0.00000, 0.11034, 0.00000, 1.03566, 0.98017, 0.99019,Inactive
20412_25f40026-3db5-4e58-aa21-45af4ef561e5, 2008.00000, 53398.00000, 0.00000, 1.60760, 3880.00000, 72386.00000, 0.48253, 2.63531, 5119.00000, 50901.00000, 0.00000, 2.37064, -0.00751, -0.00232, -0.00415, 0.91942, 0.96745, 0.91869, 0.00000, -0.19808, 0.00000, 0.88527, 1.04493, 0.98444,Inactive
20415_aa403c4c-2a7d-4f69-9ba6-a21e59c3dc16, 2243.00000, 56187.50000, 0.00000, 1.65217, 3904.00000, 68621.50000, 0.82749, 2.48266, 5136.00000, 51172.50000, 0.00000, 2.38724, -0.00331, -0.00198, -0.00381, 0.96512, 0.91395, 0.92380, 0.00000, 0.14688, 0.00000, 0.90981, 0.98441, 0.99133,Inactive
20418_fa7d27b6-ef13-41e3-8d3b-ee14ef18e070, 2456.00000, 53965.00000, 0.00000, 1.81853, 4008.00000, 73262.00000, 0.73576, 2.45356, 5313.00000, 49315.00000, 0.00000, 2.37870, 0.00050, -0.00051, -0.00026, 0.92155, 0.97801, 0.88297, 0.00000, 0.05515, 0.00000, 1.00142, 0.97287, 0.98779,Inactive
20424_55ca8db9-6d69-458b-b590-402ae4a5c88a, 2110.00000, 56280.00000, 0.00000, 1.72057, 3934.00000, 75763.00000, 0.61585, 2.55141, 5082.00000, 54364.00000, 0.00000, 2.40216, -0.00569, -0.00155, -0.00490, 0.96916, 1.01438, 0.98892, 0.00000, -0.06476, 0.00000, 0.94748, 1.01167, 0.99753,Inactive
20426_4dd2ae4e-bd01-42fa-b05e-641835a2a68b, 2219.00000, 58172.00000, 0.00000, 1.80445, 3960.00000, 73646.00000, 0.70181, 2.50793, 5080.00000, 54836.00000, 0.00000, 2.39488, -0.00374, -0.00119, -0.00494, 1.00106, 0.98411, 0.99843, 0.00000, 0.02120, 0.00000, 0.99367, 0.99443, 0.99451,Inactive
20430_1f09d3d1-c499-4397-a535-ddbb08229759, 2576.00000, 53235.00000, 0.00000, 1.79319, 3974.00000, 70936.00000, 0.66241, 2.53620, 5300.00000, 50012.00000, 0.00000, 2.41008, 0.00265, -0.00099, -0.00052, 0.90634, 0.94564, 0.89722, 0.00000, -0.01820, 0.00000, 0.98747, 1.00563, 1.00082,Inactive
20431_71d5d227-f339-4bf3-8ad8-ca12273ec2ec, 2450.00000, 53756.00000, 0.00000, 1.85408, 4002.00000, 72752.00000, 0.75332, 2.51444, 5214.00000, 49524.00000, 0.00000, 2.40224, 0.00039, -0.00059, -0.00225, 0.91792, 0.97089, 0.88915, 0.00000, 0.07271, 0.00000, 1.02100, 0.99701, 0.99756,Inactive
20433_a54ae1f5-7444-4c7a-b283-3a0bec24816d, 2484.00000, 55405.50000, 0.00000, 1.87450, 3917.00000, 71889.50000, 0.69494, 2.49515, 5079.00000, 50198.00000, 0.00000, 2.36575, 0.00100, -0.00179, -0.00496, 0.94682, 0.95991, 0.90539, 0.00000, 0.01433, 0.00000, 1.03224, 0.98936, 0.98241,Inactive
20435_8498bc2d-3272-45af-a291-d9fda53da1aa, 2337.00000, 61079.00000, 0.00000, 1.86518, 3865.00000, 72589.00000, 0.50808, 2.64313, 5066.00000, 57532.00000, 0.00000, 2.37680, -0.00163, -0.00253, -0.00522, 1.05095, 0.97053, 1.05282, 0.00000, -0.17253, 0.00000, 1.02711, 1.04803, 0.98700,Inactive
20445_980c2444-e1fd-4d48-bcf4-04e4e207ff2f, 2448.00000, 57320.50000, 0.00000, 1.87748, 3868.00000, 73848.50000, 0.65616, 2.50643, 4938.00000, 53952.50000, 0.00000, 2.31575, 0.00036, -0.00249, -0.00779, 0.98172, 0.98827, 0.98356, 0.00000, -0.02445, 0.00000, 1.03388, 0.99383, 0.96165,Inactive
20455_973bbf8c-a840-4c2b-b99e-4c000e32cab9, 2582.00000, 58085.00000, 0.00000, 1.85773, 3996.00000, 77580.00000, 0.59922, 2.52295, 5306.00000, 54893.50000, 0.00000, 2.33110, 0.00276, -0.00068, -0.00040, 0.99300, 1.03916, 0.99505, 0.00000, -0.08139, 0.00000, 1.02301, 1.00038, 0.96802,Inactive
20458_c37f099f-6356-4ace-b59e-96d2c4c11c89, 2504.00000, 54233.00000, 0.00000, 1.71228, 4020.00000, 74024.00000, 0.67706, 2.49463, 5269.00000, 48867.00000, 0.00000, 2.38028, 0.00136, -0.00034, -0.00114, 0.92548, 0.98860, 0.87486, 0.00000, -0.00355, 0.00000, 0.94291, 0.98915, 0.98844,Inactive
20462_cea7dda8-7271-4e19-92d7-b459fef37e18, 2613.00000, 51650.00000, 0.00000, 1.88431, 3995.00000, 71649.00000, 0.76760, 2.48745, 5266.00000, 46966.00000, 0.00000, 2.42258, 0.00331, -0.00069, -0.00120, 0.87732, 0.95542, 0.83678, 0.00000, 0.08699, 0.00000, 1.03764, 0.98630, 1.00601,Inactive
20489_8b13ee53-fc3d-40bf-a68a-864e3fad3a80, 2215.00000, 54596.00000, 0.00000, 1.67411, 4013.00000, 74128.50000, 0.78096, 2.47368, 5210.00000, 49660.50000, 0.00000, 2.39582, -0.00381, -0.00044, -0.00233, 0.93715, 0.99018, 0.89197, 0.00000, 0.10035, 0.00000, 0.92189, 0.98084, 0.99490,Inactive
20497_c81ca9a3-c6f8-48cd-ab18-d455b33e633e, 2332.00000, 54241.00000, 0.00000, 1.78398, 3836.00000, 69684.00000, 0.67048, 2.50294, 5088.00000, 50010.50000, 0.00000, 2.40556, -0.00172, -0.00294, -0.00478, 0.92870, 0.92991, 0.90144, 0.00000, -0.01013, 0.00000, 0.98239, 0.99245, 0.99894,Inactive
20499_ecbc4734-ac71-46f1-b8af-b5cd19c9866b, 2755.00000, 2551.00000, 0.00000, 10000000.00000, 3724.00000, 4716.00000, 0.00000, 20.63230, 4829.00000, 3472.00000, 0.00000, 10000000.00000, 0.00585, -0.00452, -0.00997, -0.00365, 0.01401, -0.02723, 0.00000, -0.68061, 0.00000, 5506759.54734, 8.18096, 4152634.22352,Definitely Toxic
20506_e57d7dd1-d3a6-460a-b485-235b7f267d5c, 2307.00000, 55560.00000, 0.00000, 1.65624, 4004.00000, 72483.00000, 0.67242, 2.52497, 5410.00000, 52056.00000, 0.00000, 2.42415, -0.00216, -0.00056, 0.00169, 0.95275, 0.96707, 0.93603, 0.00000, -0.00819, 0.00000, 0.91205, 1.00118, 1.00666,Inactive
20512_a511dbfd-581f-42b9-8551-62e200fbaee3, 2477.00000, 56487.00000, 1.08281, 1.55379, 3660.00000, 68833.00000, 0.69249, 2.47529, 4779.00000, 50725.00000, 0.00000, 2.37609, 0.00088, -0.00542, -0.01098, 0.96629, 0.92038, 0.92198, 1.08281, 0.01188, 0.00000, 0.85563, 0.98148, 0.98670,Inactive
20519_6bbfc545-82b0-4388-bc65-1978e4982c37, 2099.00000, 53771.00000, 0.00000, 1.66475, 3883.00000, 71761.00000, 0.71700, 2.47981, 5109.00000, 50302.00000, 0.00000, 2.36614, -0.00589, -0.00227, -0.00435, 0.92446, 0.95858, 0.90687, 0.00000, 0.03639, 0.00000, 0.91674, 0.98328, 0.98257,Inactive
20521_a1e2d197-5f62-48d9-aa3e-0b3eb1dd0e79, 2719.00000, 57576.00000, 0.00000, 1.89097, 4060.00000, 77219.50000, 0.65271, 2.48810, 5526.00000, 55153.00000, 0.00000, 2.39194, 0.00521, 0.00023, 0.00401, 0.98145, 1.03317, 0.99585, 0.00000, -0.02790, 0.00000, 1.04131, 0.98656, 0.99329,Inactive
20523_1e342c46-078f-4ee3-bd65-c0335c5c88ca, 2271.00000, 54142.00000, 0.96629, 1.53424, 3740.00000, 68159.00000, 0.76211, 2.49281, 4829.00000, 50423.00000, 0.00000, 2.38816, -0.00281, -0.00429, -0.00997, 0.92802, 0.90973, 0.91492, 0.96629, 0.08150, 0.00000, 0.84487, 0.98843, 0.99172,Inactive
20538_afffd89a-a17f-40a4-8003-4ce50bfe888b, 2640.00000, 58794.00000, 0.00000, 1.94127, 3980.00000, 75316.00000, 0.67063, 2.50479, 5160.00000, 53213.00000, 0.00000, 2.38880, 0.00379, -0.00090, -0.00333, 1.00465, 1.00741, 0.96426, 0.00000, -0.00998, 0.00000, 1.06901, 0.99318, 0.99198,Inactive
20540_fcde1979-73a6-4365-92ab-abd703b76936, 2468.00000, 53860.00000, 0.00000, 1.86071, 3973.00000, 70775.50000, 0.00000, 2.77087, 5144.00000, 47832.50000, 0.00000, 2.38874, 0.00072, -0.00100, -0.00365, 0.91945, 0.94339, 0.85661, 0.00000, -0.68061, 0.00000, 1.02465, 1.09868, 0.99196,Inactive
20550_9d883d2b-f6c8-447c-814f-9e56756fb601, 2327.00000, 53172.00000, 0.00000, 1.85575, 3870.00000, 70503.00000, 0.65753, 2.51778, 5000.00000, 51069.00000, 0.00000, 2.38728, -0.00181, -0.00246, -0.00654, 0.90967, 0.94100, 0.92445, 0.00000, -0.02308, 0.00000, 1.02192, 0.99833, 0.99135,Inactive
20552_9e9422b7-48bb-4c30-b6b5-7d8a69c7186b, 2540.00000, 52154.00000, 0.00000, 1.75847, 4006.00000, 70185.00000, 0.62234, 2.53478, 5216.00000, 46332.00000, 0.00000, 2.39323, 0.00200, -0.00054, -0.00221, 0.88764, 0.93459, 0.82506, 0.00000, -0.05827, 0.00000, 0.96835, 1.00507, 0.99382,Inactive
20553_36e7ecb3-96d2-4b93-b8f4-728507e6e63d, 2370.00000, 52556.00000, 0.00000, 1.73402, 3969.00000, 72960.00000, 0.70588, 2.49131, 5276.00000, 51642.00000, 0.00000, 2.36949, -0.00104, -0.00106, -0.00100, 0.89788, 0.97430, 0.93041, 0.00000, 0.02527, 0.00000, 0.95488, 0.98784, 0.98396,Inactive
20582_0e2eb8e7-205a-48de-93da-8b3728ba8893, 2198.00000, 54293.00000, 0.00000, 1.69487, 4004.00000, 72724.00000, 0.78732, 2.47228, 5190.00000, 53334.50000, 0.00000, 2.37417, -0.00411, -0.00056, -0.00273, 0.93203, 0.97047, 0.96610, 0.00000, 0.10672, 0.00000, 0.93332, 0.98029, 0.98591,Inactive
20583_5a3c6020-453f-47c4-be2b-4d3d9a77327a, 2464.00000, 53197.00000, 0.00000, 1.88448, 3898.00000, 71345.50000, 0.68059, 2.47797, 5212.00000, 49264.00000, 0.00000, 2.38918, 0.00064, -0.00206, -0.00229, 0.90766, 0.95250, 0.88397, 0.00000, -0.00002, 0.00000, 1.03774, 0.98255, 0.99214,Inactive
20585_5ec94e23-d470-4eb8-8719-fbf076d81509, 2166.00000, 61655.00000, 0.00000, 1.68937, 4079.00000, 80131.00000, 0.60426, 2.47837, 5299.00000, 56459.00000, 0.00000, 2.35658, -0.00469, 0.00049, -0.00054, 1.06432, 1.07401, 1.02661, 0.00000, -0.07635, 0.00000, 0.93030, 0.98270, 0.97860,Inactive
20586_b9e30347-74c0-4b25-8773-21f4d5b45b4a, 2239.00000, 58348.00000, 0.00000, 1.82093, 3860.00000, 71876.00000, 0.65804, 2.54333, 4866.00000, 53730.00000, 0.00000, 2.36263, -0.00338, -0.00260, -0.00923, 1.00385, 0.96053, 0.98054, 0.00000, -0.02257, 0.00000, 1.00274, 1.00846, 0.98111,Inactive
20597_afa6ec47-3b2c-4425-bd26-ef59b1f22ac5, 2197.00000, 51763.00000, 0.00000, 1.65769, 3931.00000, 71633.00000, 0.66790, 2.49632, 5214.00000, 47916.00000, 0.00000, 2.43792, -0.00413, -0.00160, -0.00225, 0.88679, 0.95609, 0.85688, 0.00000, -0.01271, 0.00000, 0.91285, 0.98982, 1.01238,Inactive
20597_2b6aef28-53bc-4c7c-bcbb-07ca9dac41be, 2176.00000, 56853.50000, 0.00000, 1.65168, 3980.00000, 73974.00000, 0.67508, 2.51004, 5305.00000, 51536.00000, 0.00000, 2.39133, -0.00451, -0.00090, -0.00042, 0.97824, 0.98846, 0.92770, 0.00000, -0.00553, 0.00000, 0.90954, 0.99526, 0.99303,Inactive
20600_a42cbee2-cb4c-4f7c-ab5c-0490e6b70c7a, 2500.00000, 55297.00000, 0.00000, 1.81955, 4096.00000, 73282.00000, 0.86033, 2.46964, 5315.00000, 50812.00000, 0.00000, 2.38555, 0.00129, 0.00073, -0.00022, 0.94459, 0.97705, 0.91297, 0.00000, 0.17972, 0.00000, 1.00198, 0.97924, 0.99063,Inactive
20602_d1c0fe24-5344-482f-8590-236b4d627cba, 2209.00000, 54307.00000, 0.00000, 1.68260, 3992.00000, 71558.00000, 0.66966, 2.51898, 5216.00000, 50935.00000, 0.00000, 2.36111, -0.00392, -0.00073, -0.00221, 0.93209, 0.95417, 0.91743, 0.00000, -0.01095, 0.00000, 0.92657, 0.99881, 0.98048,Inactive
